CustomerID,Age,Gender,City,AnnualIncome_INR_K,SpendingScore,PurchaseFrequency,Recency_Days,Tenure_Months,ProductCategoryPreference,AvgOrderValue_INR,MonetaryValue_INR,SatisfactionScore,Cluster,SegmentName
CUST00639,37,Female,Jaipur,481.0,23,8,56,28,Fashion & Apparel,200.0,1538.34,3.1,3,At-Risk Customers
CUST00663,66,Female,Hyderabad,599.3,59,25,169,27,Beauty & Personal Care,200.0,4897.49,2.8,0,Steady Mature Regulars
CUST00854,59,Male,Pune,730.6,63,25,39,40,Books & Stationery,200.0,5870.5,4.6,0,Steady Mature Regulars
CUST00288,22,Female,Lucknow,649.7,54,19,26,31,Sports & Fitness,200.0,3416.03,4.1,1,New Bargain Hunters
CUST00626,28,Male,Delhi,352.8,82,24,66,22,Fashion & Apparel,200.0,5290.23,3.5,1,New Bargain Hunters
CUST01200,29,Male,Bengaluru,1563.9,87,23,4,25,Grocery,200.0,7708.41,3.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00686,47,Male,Kolkata,654.7,48,20,1,38,Electronics,200.0,4535.7,3.3,0,Steady Mature Regulars
CUST00873,61,Female,Lucknow,550.6,48,13,2,18,Beauty & Personal Care,200.0,2194.95,3.7,0,Steady Mature Regulars
CUST00570,32,Male,Pune,1114.2,63,25,12,3,Books & Stationery,200.0,4618.26,4.4,1,New Bargain Hunters
CUST01144,31,Female,Kolkata,907.3,88,23,7,28,Books & Stationery,200.0,7037.17,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00735,20,Male,Chennai,842.2,3,5,119,29,Grocery,200.0,1130.06,3.0,3,At-Risk Customers
CUST00793,34,Male,Bengaluru,1361.8,8,5,44,24,Fashion & Apparel,200.0,994.59,3.0,3,At-Risk Customers
CUST00018,19,Male,Mumbai,195.8,64,21,158,17,Electronics,200.0,4659.31,3.8,1,New Bargain Hunters
CUST00128,39,Male,Ahmedabad,812.3,94,35,3,16,Electronics,200.0,9155.69,3.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00323,41,Female,Jaipur,822.1,53,22,19,31,Grocery,200.0,4643.6,2.9,1,New Bargain Hunters
CUST00256,48,Male,Pune,513.1,39,10,126,44,Beauty & Personal Care,200.0,1921.32,3.4,0,Steady Mature Regulars
CUST00944,33,Female,Kolkata,921.9,89,31,6,32,Fashion & Apparel,200.0,7332.9,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST01180,36,Male,Jaipur,1113.8,86,24,60,35,Home & Furniture,200.0,5579.62,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00191,36,Female,Bengaluru,1219.2,21,10,62,13,Home & Furniture,200.0,2005.6,2.7,3,At-Risk Customers
CUST00116,18,Female,Delhi,825.9,48,22,41,20,Sports & Fitness,200.0,5026.62,3.6,1,New Bargain Hunters
CUST01174,35,Male,Bengaluru,1083.8,92,30,2,55,Electronics,200.0,6938.12,4.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00889,31,Female,Lucknow,680.3,59,28,120,27,Home & Furniture,200.0,6060.19,3.8,1,New Bargain Hunters
CUST00607,36,Female,Lucknow,227.9,1,7,58,8,Electronics,200.0,1485.1,2.6,3,At-Risk Customers
CUST00181,39,Female,Delhi,1194.7,29,15,97,21,Sports & Fitness,200.0,2405.07,3.8,3,At-Risk Customers
CUST00302,47,Female,Mumbai,728.4,45,19,2,21,Sports & Fitness,200.0,3456.06,2.9,0,Steady Mature Regulars
CUST00497,45,Female,Lucknow,708.4,50,13,349,29,Electronics,200.0,2130.02,3.0,3,At-Risk Customers
CUST00349,32,Female,Lucknow,949.8,21,14,109,20,Electronics,200.0,2322.03,2.8,3,At-Risk Customers
CUST01036,21,Female,Mumbai,369.9,83,26,120,29,Sports & Fitness,200.0,5062.52,3.5,1,New Bargain Hunters
CUST00983,46,Male,Kolkata,1129.4,21,19,35,28,Grocery,200.0,3249.41,3.0,0,Steady Mature Regulars
CUST00745,25,Male,Ahmedabad,914.5,11,6,14,13,Fashion & Apparel,200.0,1300.1,2.2,3,At-Risk Customers
CUST01152,40,Male,Lucknow,951.5,84,34,93,47,Electronics,200.0,6997.05,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00518,48,Female,Ahmedabad,766.8,64,21,28,48,Books & Stationery,200.0,4038.71,4.2,0,Steady Mature Regulars
CUST00373,37,Male,Delhi,1052.5,9,1,61,1,Sports & Fitness,200.0,199.5,2.7,3,At-Risk Customers
CUST00046,24,Female,Hyderabad,469.7,73,28,71,21,Fashion & Apparel,200.0,5881.87,3.7,1,New Bargain Hunters
CUST00477,46,Female,Kolkata,672.7,49,15,39,37,Electronics,200.0,3370.43,3.4,0,Steady Mature Regulars
CUST00158,31,Female,Kolkata,923.3,81,33,24,41,Electronics,200.0,7330.39,2.6,2,Premium Spenders (High-Value Loyal Customers)
CUST01047,49,Female,Delhi,440.4,54,16,3,28,Sports & Fitness,200.0,2823.11,3.7,0,Steady Mature Regulars
CUST00172,29,Male,Jaipur,1064.7,77,23,20,51,Fashion & Apparel,200.0,5654.44,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00017,35,Female,Delhi,206.7,33,11,78,39,Electronics,200.0,2195.93,3.2,1,New Bargain Hunters
CUST00512,19,Female,Hyderabad,699.1,60,22,78,46,Beauty & Personal Care,200.0,5153.1,3.6,1,New Bargain Hunters
CUST00049,30,Female,Mumbai,475.7,44,17,105,24,Books & Stationery,200.0,3733.39,3.2,1,New Bargain Hunters
CUST00192,32,Female,Kolkata,1272.9,75,28,13,39,Grocery,200.0,6153.7,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00547,48,Male,Jaipur,909.6,41,22,69,23,Books & Stationery,200.0,5146.49,3.1,0,Steady Mature Regulars
CUST00516,19,Female,Ahmedabad,783.2,56,19,3,27,Beauty & Personal Care,200.0,3937.76,3.1,1,New Bargain Hunters
CUST00978,27,Male,Hyderabad,1068.7,68,32,365,24,Books & Stationery,200.0,6047.2,4.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00939,20,Male,Lucknow,896.0,7,2,63,18,Books & Stationery,200.0,357.21,3.5,3,At-Risk Customers
CUST00829,41,Female,Hyderabad,353.1,33,14,66,25,Beauty & Personal Care,200.0,2615.05,3.2,0,Steady Mature Regulars
CUST00984,30,Female,Hyderabad,1150.9,86,28,21,44,Beauty & Personal Care,200.0,6548.72,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00481,57,Male,Pune,610.5,52,23,365,20,Home & Furniture,200.0,3948.7,3.0,0,Steady Mature Regulars
CUST01129,59,Male,Mumbai,856.2,6,2,42,45,Grocery,200.0,340.13,2.3,3,At-Risk Customers
CUST00284,47,Female,Jaipur,656.2,42,20,77,22,Sports & Fitness,200.0,4337.4,3.2,0,Steady Mature Regulars
CUST01030,24,Female,Chennai,354.9,89,28,2,23,Fashion & Apparel,200.0,7762.65,3.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00798,33,Male,Chennai,1509.7,73,34,4,15,Home & Furniture,200.0,9291.42125,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00940,36,Female,Ahmedabad,919.5,67,23,3,37,Beauty & Personal Care,200.0,5736.14,3.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00226,29,Male,Delhi,313.2,82,34,58,32,Books & Stationery,200.0,8087.72,3.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00027,46,Female,Jaipur,354.2,38,8,44,21,Books & Stationery,200.0,1703.83,4.6,3,At-Risk Customers
CUST00283,68,Male,Mumbai,650.9,44,7,21,7,Fashion & Apparel,200.0,1287.33,2.7,0,Steady Mature Regulars
CUST01150,35,Male,Hyderabad,954.7,92,38,16,44,Books & Stationery,200.0,6610.2,4.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00438,29,Female,Hyderabad,432.3,74,21,36,38,Books & Stationery,200.0,4581.57,4.0,1,New Bargain Hunters
CUST01168,35,Female,Hyderabad,1022.3,91,38,2,44,Fashion & Apparel,200.0,9291.42125,5.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00365,50,Male,Pune,996.5,24,9,23,3,Grocery,200.0,1853.1,3.9,3,At-Risk Customers
CUST00230,23,Female,Hyderabad,366.6,87,34,4,41,Sports & Fitness,200.0,8740.04,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00038,29,Female,Mumbai,422.3,74,24,1,46,Home & Furniture,200.0,4785.09,3.9,1,New Bargain Hunters
CUST00670,29,Female,Bengaluru,581.9,44,13,52,13,Fashion & Apparel,200.0,2905.92,3.8,1,New Bargain Hunters
CUST00750,33,Male,Hyderabad,986.0,91,37,2,35,Home & Furniture,200.0,8716.43,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST01181,35,Female,Chennai,1157.2,34,12,1,17,Sports & Fitness,200.0,2856.67,3.9,3,At-Risk Customers
CUST00375,53,Female,Mumbai,1019.7,12,5,1,11,Books & Stationery,200.0,941.94,2.6,3,At-Risk Customers
CUST00470,31,Female,Jaipur,558.5,49,18,112,32,Books & Stationery,200.0,4016.2,2.6,1,New Bargain Hunters
CUST00883,66,Male,Hyderabad,619.2,39,19,145,13,Books & Stationery,200.0,4041.23,3.6,0,Steady Mature Regulars
CUST01182,33,Female,Hyderabad,730.6,92,29,2,39,Electronics,200.0,4682.17,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00688,24,Female,Ahmedabad,689.0,52,21,92,19,Sports & Fitness,200.0,3995.83,3.2,1,New Bargain Hunters
CUST00033,52,Male,Bengaluru,366.4,1,5,162,1,Electronics,200.0,903.4,3.5,3,At-Risk Customers
CUST01011,66,Male,Mumbai,247.8,7,7,63,22,Books & Stationery,200.0,1298.03,2.0,3,At-Risk Customers
CUST01176,28,Female,Chennai,995.0,80,26,15,25,Beauty & Personal Care,200.0,6703.41,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00195,46,Female,Jaipur,1393.2,11,10,5,17,Grocery,200.0,1848.47,2.4,3,At-Risk Customers
CUST01106,22,Female,Kolkata,731.7,47,31,27,24,Grocery,200.0,6133.36,3.7,1,New Bargain Hunters
CUST01114,19,Male,Lucknow,769.4,49,16,124,27,Books & Stationery,200.0,2800.5,3.3,1,New Bargain Hunters
CUST01064,55,Female,Bengaluru,559.1,55,28,32,40,Electronics,200.0,6136.68,3.5,0,Steady Mature Regulars
CUST00504,24,Male,Pune,685.9,53,18,37,22,Sports & Fitness,200.0,2989.51,2.8,1,New Bargain Hunters
CUST00916,20,Female,Kolkata,773.5,53,19,4,20,Fashion & Apparel,200.0,3886.68,3.6,1,New Bargain Hunters
CUST00977,59,Male,Lucknow,1068.0,17,3,163,23,Fashion & Apparel,200.0,643.52,3.5,3,At-Risk Customers
CUST01183,45,Male,Bengaluru,1137.7,15,15,248,25,Sports & Fitness,200.0,3542.68,1.5,3,At-Risk Customers
CUST01088,20,Female,Lucknow,740.9,56,22,34,39,Grocery,200.0,3586.03,4.0,1,New Bargain Hunters
CUST00801,18,Male,Bengaluru,168.7,37,15,72,41,Beauty & Personal Care,200.0,2940.57,3.4,1,New Bargain Hunters
CUST00580,35,Male,Bengaluru,1152.6,97,30,1,44,Beauty & Personal Care,200.0,9041.45,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00161,55,Female,Hyderabad,938.6,36,9,203,28,Electronics,200.0,1643.37,2.8,3,At-Risk Customers
CUST00681,58,Male,Hyderabad,666.1,50,18,46,27,Home & Furniture,200.0,3185.47,3.2,0,Steady Mature Regulars
CUST01198,31,Male,Pune,1507.4,72,22,1,46,Fashion & Apparel,200.0,4706.49,3.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00163,22,Male,Chennai,928.7,9,8,6,8,Beauty & Personal Care,200.0,1714.04,2.6,3,At-Risk Customers
CUST00822,27,Male,Lucknow,268.3,73,17,82,32,Books & Stationery,200.0,4184.28,3.8,1,New Bargain Hunters
CUST00706,20,Female,Kolkata,715.0,42,14,111,11,Fashion & Apparel,200.0,2240.64,3.9,3,At-Risk Customers
CUST01009,65,Male,Delhi,243.3,4,4,74,23,Electronics,200.0,686.94,2.3,3,At-Risk Customers
CUST00878,40,Male,Bengaluru,649.3,42,10,72,33,Sports & Fitness,200.0,2018.23,3.2,0,Steady Mature Regulars
CUST00896,25,Male,Kolkata,739.6,54,28,139,26,Fashion & Apparel,200.0,4510.97,3.6,1,New Bargain Hunters
CUST00914,18,Male,Ahmedabad,773.0,46,19,166,17,Grocery,200.0,3297.18,3.1,1,New Bargain Hunters
CUST01199,34,Male,Chennai,1563.9,13,9,26,33,Sports & Fitness,200.0,1950.8,4.0,3,At-Risk Customers
CUST00153,42,Female,Delhi,903.7,19,7,23,24,Beauty & Personal Care,200.0,1439.96,3.5,3,At-Risk Customers
CUST00979,57,Male,Mumbai,1131.1,11,4,89,38,Home & Furniture,200.0,654.81,3.6,3,At-Risk Customers
CUST01003,20,Female,Kolkata,194.3,4,5,365,1,Home & Furniture,200.0,1015.68,2.3,3,At-Risk Customers
CUST00510,67,Male,Ahmedabad,751.9,50,15,81,27,Grocery,200.0,2734.66,3.7,0,Steady Mature Regulars
CUST00112,19,Female,Delhi,776.1,59,22,55,38,Grocery,200.0,5141.89,4.1,1,New Bargain Hunters
CUST00227,48,Female,Mumbai,356.6,36,15,50,41,Fashion & Apparel,200.0,3381.31,3.0,0,Steady Mature Regulars
CUST00986,31,Male,Kolkata,1188.4,98,37,13,31,Beauty & Personal Care,200.0,6956.96,4.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00852,32,Male,Delhi,473.4,60,19,116,27,Grocery,200.0,3106.77,4.2,1,New Bargain Hunters
CUST00104,27,Male,Pune,762.8,56,19,175,35,Sports & Fitness,200.0,3269.21,3.4,1,New Bargain Hunters
CUST00422,24,Male,Delhi,289.2,74,24,7,37,Grocery,200.0,4271.1,3.9,1,New Bargain Hunters
CUST00420,37,Female,Hyderabad,257.0,100,37,3,51,Beauty & Personal Care,200.0,9291.42125,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00625,55,Female,Mumbai,314.0,13,6,8,20,Home & Furniture,200.0,1266.45,2.9,3,At-Risk Customers
CUST00587,53,Female,Pune,1239.7,25,15,55,17,Beauty & Personal Care,200.0,3473.08,2.7,3,At-Risk Customers
CUST01061,70,Male,Hyderabad,492.6,56,22,214,32,Books & Stationery,200.0,4783.15,3.2,0,Steady Mature Regulars
CUST00920,48,Female,Hyderabad,823.3,59,27,12,24,Sports & Fitness,200.0,5433.34,3.1,0,Steady Mature Regulars
CUST00673,59,Female,Hyderabad,584.6,44,13,31,35,Fashion & Apparel,200.0,2819.2,3.4,0,Steady Mature Regulars
CUST00120,50,Female,Kolkata,833.8,52,19,105,23,Fashion & Apparel,200.0,4483.61,3.3,0,Steady Mature Regulars
CUST00054,59,Male,Jaipur,523.5,58,20,83,30,Books & Stationery,200.0,3210.18,4.2,0,Steady Mature Regulars
CUST00152,38,Male,Delhi,950.1,88,30,34,23,Books & Stationery,200.0,7379.87,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00404,23,Female,Pune,156.5,74,20,48,35,Books & Stationery,200.0,4924.81,4.2,1,New Bargain Hunters
CUST01189,42,Female,Delhi,1264.1,15,7,113,23,Electronics,200.0,1583.94,3.3,3,At-Risk Customers
CUST00208,22,Female,Mumbai,232.3,93,28,21,43,Beauty & Personal Care,200.0,7758.86,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST01135,20,Male,Delhi,863.7,6,4,22,10,Fashion & Apparel,200.0,853.03,2.9,3,At-Risk Customers
CUST00659,28,Female,Ahmedabad,561.8,49,15,3,42,Fashion & Apparel,200.0,3461.1,3.4,1,New Bargain Hunters
CUST01097,49,Female,Delhi,784.3,50,21,365,35,Electronics,200.0,4050.06,4.4,0,Steady Mature Regulars
CUST00233,53,Male,Pune,374.3,4,5,49,14,Sports & Fitness,200.0,884.47,2.4,3,At-Risk Customers
CUST00009,64,Male,Hyderabad,285.0,1,5,365,9,Electronics,200.0,921.25,3.3,3,At-Risk Customers
CUST00160,29,Female,Lucknow,929.7,77,32,28,36,Fashion & Apparel,200.0,7015.32,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00037,42,Female,Lucknow,408.7,14,6,258,26,Beauty & Personal Care,200.0,1077.74,3.0,3,At-Risk Customers
CUST00453,33,Female,Pune,529.4,58,13,104,39,Electronics,200.0,2323.8,3.7,1,New Bargain Hunters
CUST00652,33,Male,Lucknow,509.8,57,15,58,34,Grocery,200.0,3155.52,4.4,1,New Bargain Hunters
CUST00254,58,Male,Kolkata,506.1,58,17,14,1,Sports & Fitness,200.0,3889.87,4.7,0,Steady Mature Regulars
CUST00304,26,Male,Bengaluru,752.3,59,22,71,34,Electronics,200.0,5237.19,3.1,1,New Bargain Hunters
CUST00897,46,Female,Hyderabad,741.8,48,17,3,31,Grocery,200.0,3247.79,3.4,0,Steady Mature Regulars
CUST01049,28,Female,Lucknow,478.6,40,11,17,1,Grocery,200.0,2075.48,3.2,3,At-Risk Customers
CUST00881,57,Male,Hyderabad,658.2,56,24,216,31,Grocery,200.0,4798.98,3.3,0,Steady Mature Regulars
CUST00572,28,Male,Bengaluru,1045.8,75,28,31,16,Books & Stationery,200.0,6794.58,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00624,30,Male,Chennai,316.1,71,21,71,49,Electronics,200.0,5056.79,3.7,1,New Bargain Hunters
CUST01145,25,Male,Hyderabad,944.3,11,6,216,22,Books & Stationery,200.0,1250.4,3.2,3,At-Risk Customers
CUST01031,61,Male,Hyderabad,372.1,1,2,8,13,Grocery,200.0,339.01,3.2,3,At-Risk Customers
CUST01146,29,Male,Hyderabad,899.8,95,24,4,41,Books & Stationery,200.0,7373.68,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00263,67,Female,Delhi,542.7,51,17,74,32,Sports & Fitness,200.0,2996.46,4.5,0,Steady Mature Regulars
CUST00611,66,Male,Hyderabad,179.2,21,9,76,1,Grocery,200.0,1975.95,1.4,3,At-Risk Customers
CUST00298,27,Female,Kolkata,691.2,50,18,160,31,Books & Stationery,200.0,3724.98,2.3,1,New Bargain Hunters
CUST00990,35,Female,Hyderabad,1249.7,83,29,14,36,Fashion & Apparel,200.0,7313.96,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00415,37,Male,Jaipur,223.0,13,7,106,11,Beauty & Personal Care,200.0,1430.85,3.5,3,At-Risk Customers
CUST00151,43,Male,Pune,929.7,12,5,51,16,Electronics,200.0,1024.09,2.6,3,At-Risk Customers
CUST00946,28,Male,Jaipur,906.6,96,26,14,49,Home & Furniture,200.0,6867.35,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00473,60,Female,Ahmedabad,603.4,46,20,92,36,Sports & Fitness,200.0,3714.7,3.7,0,Steady Mature Regulars
CUST00953,45,Female,Lucknow,730.6,22,11,39,19,Grocery,200.0,2517.39,3.8,3,At-Risk Customers
CUST00988,28,Male,Ahmedabad,1200.3,66,28,152,50,Grocery,200.0,6729.56,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00779,59,Male,Chennai,1155.4,16,11,27,7,Sports & Fitness,200.0,2381.38,2.5,3,At-Risk Customers
CUST00641,63,Female,Mumbai,441.3,39,18,174,16,Books & Stationery,200.0,3754.86,3.4,0,Steady Mature Regulars
CUST01190,36,Female,Kolkata,1234.9,83,25,6,31,Fashion & Apparel,200.0,4528.03,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST01143,26,Female,Ahmedabad,860.6,40,15,14,14,Home & Furniture,200.0,3058.93,3.9,1,New Bargain Hunters
CUST00551,43,Male,Pune,916.6,13,5,189,6,Home & Furniture,200.0,961.69,2.6,3,At-Risk Customers
CUST00640,21,Female,Mumbai,421.5,75,13,15,34,Books & Stationery,200.0,2652.92,4.2,1,New Bargain Hunters
CUST00936,30,Female,Kolkata,867.2,87,33,38,22,Electronics,200.0,6561.97,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00929,59,Male,Kolkata,862.6,9,4,53,15,Home & Furniture,200.0,799.02,2.9,3,At-Risk Customers
CUST00489,33,Female,Delhi,692.5,59,17,342,19,Electronics,200.0,3342.45,3.6,3,At-Risk Customers
CUST00820,34,Female,Ahmedabad,287.9,100,25,2,38,Fashion & Apparel,200.0,5180.71,3.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00711,65,Male,Bengaluru,736.5,53,28,21,18,Beauty & Personal Care,200.0,6318.56,3.0,0,Steady Mature Regulars
CUST01081,57,Male,Ahmedabad,678.9,50,15,109,27,Electronics,200.0,2404.03,3.3,0,Steady Mature Regulars
CUST00148,32,Female,Delhi,905.7,80,21,1,41,Sports & Fitness,200.0,4918.58,3.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00147,47,Male,Hyderabad,932.2,35,19,142,31,Grocery,200.0,4450.65,3.5,0,Steady Mature Regulars
CUST01175,52,Female,Kolkata,1047.1,11,7,198,1,Fashion & Apparel,200.0,1641.52,2.9,3,At-Risk Customers
CUST00963,18,Male,Ahmedabad,1004.5,6,8,365,20,Home & Furniture,200.0,1361.09,2.1,3,At-Risk Customers
CUST00346,26,Male,Ahmedabad,918.1,100,23,5,45,Sports & Fitness,200.0,5743.09,4.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00403,21,Female,Bengaluru,223.6,9,10,8,18,Fashion & Apparel,200.0,2100.29,2.2,3,At-Risk Customers
CUST00932,40,Male,Mumbai,910.4,75,21,20,55,Grocery,200.0,4217.65,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00955,46,Female,Delhi,941.6,15,8,148,29,Beauty & Personal Care,200.0,1559.07,1.3,3,At-Risk Customers
CUST01125,23,Female,Hyderabad,780.4,26,11,46,26,Home & Furniture,200.0,1922.92,2.0,3,At-Risk Customers
CUST00660,53,Male,Bengaluru,517.1,45,21,68,30,Fashion & Apparel,200.0,4737.2,2.8,0,Steady Mature Regulars
CUST00464,52,Female,Lucknow,609.0,68,17,11,24,Grocery,200.0,3787.21,4.5,0,Steady Mature Regulars
CUST00187,54,Female,Lucknow,1243.2,24,8,24,37,Grocery,200.0,1813.44,2.8,3,At-Risk Customers
CUST00609,62,Male,Delhi,229.0,2,5,174,13,Home & Furniture,200.0,834.02,2.1,3,At-Risk Customers
CUST00144,32,Female,Delhi,898.8,89,33,4,52,Beauty & Personal Care,200.0,5756.21,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00752,39,Male,Kolkata,942.1,85,24,12,22,Sports & Fitness,200.0,6651.37,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00982,30,Female,Delhi,1169.9,87,25,26,35,Electronics,200.0,5571.27,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00198,32,Male,Ahmedabad,1507.4,75,27,54,30,Books & Stationery,200.0,6172.48,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00884,45,Female,Hyderabad,652.0,48,20,11,27,Fashion & Apparel,200.0,3731.42,3.6,0,Steady Mature Regulars
CUST00280,49,Female,Kolkata,730.6,43,20,14,32,Books & Stationery,200.0,4100.92,2.6,0,Steady Mature Regulars
CUST00294,37,Female,Kolkata,693.2,39,23,106,23,Fashion & Apparel,200.0,4660.04,3.2,1,New Bargain Hunters
CUST01089,35,Female,Hyderabad,720.3,60,23,71,27,Sports & Fitness,200.0,5392.39,4.2,1,New Bargain Hunters
CUST00401,19,Male,Pune,178.6,38,6,19,50,Fashion & Apparel,200.0,1027.28,4.0,1,New Bargain Hunters
CUST00123,40,Female,Jaipur,827.4,57,28,13,23,Sports & Fitness,200.0,4877.44,3.6,1,New Bargain Hunters
CUST00203,20,Female,Delhi,186.9,6,5,71,21,Sports & Fitness,200.0,1005.11,3.3,3,At-Risk Customers
CUST00836,20,Female,Delhi,414.4,83,24,14,30,Home & Furniture,200.0,5873.21,4.1,1,New Bargain Hunters
CUST00247,49,Female,Hyderabad,730.6,60,31,25,55,Grocery,200.0,6391.71,3.6,2,Premium Spenders (High-Value Loyal Customers)
CUST01140,35,Female,Bengaluru,909.1,70,22,5,31,Electronics,200.0,3951.2,3.6,1,New Bargain Hunters
CUST00385,39,Female,Kolkata,1185.0,40,10,19,28,Fashion & Apparel,200.0,1820.03,3.7,3,At-Risk Customers
CUST00855,50,Female,Chennai,525.2,44,14,40,19,Books & Stationery,200.0,2355.54,3.9,0,Steady Mature Regulars
CUST00220,34,Female,Hyderabad,276.7,100,29,3,44,Grocery,200.0,9125.97,4.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00642,25,Male,Bengaluru,456.3,92,29,3,28,Beauty & Personal Care,200.0,6533.41,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00002,20,Male,Mumbai,167.8,84,34,12,45,Books & Stationery,200.0,8043.65,3.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00113,37,Female,Delhi,751.1,43,19,34,45,Beauty & Personal Care,200.0,3984.45,3.9,1,New Bargain Hunters
CUST00699,47,Male,Hyderabad,720.8,48,18,15,35,Electronics,200.0,3600.47,3.3,0,Steady Mature Regulars
CUST00952,40,Male,Ahmedabad,954.3,89,29,11,63,Beauty & Personal Care,200.0,5396.62,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST01079,22,Female,Hyderabad,634.3,55,20,19,26,Home & Furniture,200.0,3841.72,3.6,1,New Bargain Hunters
CUST00442,24,Male,Pune,468.6,95,25,8,35,Electronics,200.0,8478.68,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00664,54,Female,Pune,589.6,60,11,83,35,Grocery,200.0,2099.56,4.2,0,Steady Mature Regulars
CUST01197,44,Female,Delhi,1501.0,27,5,64,15,Books & Stationery,200.0,1063.73,2.3,3,At-Risk Customers
CUST00318,48,Female,Hyderabad,812.8,59,22,80,26,Home & Furniture,200.0,4085.83,3.2,0,Steady Mature Regulars
CUST00649,29,Female,Jaipur,470.4,45,24,23,25,Sports & Fitness,200.0,5314.09,3.6,1,New Bargain Hunters
CUST00710,67,Male,Chennai,766.9,46,13,98,15,Grocery,200.0,2125.74,3.2,0,Steady Mature Regulars
CUST00973,36,Male,Jaipur,1036.5,6,2,365,20,Grocery,200.0,455.17,1.9,3,At-Risk Customers
CUST00628,37,Male,Hyderabad,375.0,57,18,22,29,Sports & Fitness,200.0,3191.53,2.9,1,New Bargain Hunters
CUST00633,53,Male,Lucknow,368.1,1,7,203,5,Fashion & Apparel,200.0,1145.17,2.0,3,At-Risk Customers
CUST01172,26,Male,Chennai,1038.0,77,23,25,34,Home & Furniture,200.0,5590.6,3.4,2,Premium Spenders (High-Value Loyal Customers)
CUST01107,64,Female,Kolkata,804.4,49,25,35,25,Sports & Fitness,200.0,4582.94,3.4,0,Steady Mature Regulars
CUST00796,35,Female,Delhi,730.6,82,26,13,56,Home & Furniture,200.0,5798.94,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00646,24,Female,Hyderabad,417.1,64,17,158,29,Fashion & Apparel,200.0,3658.79,3.9,1,New Bargain Hunters
CUST01013,57,Female,Jaipur,272.3,15,12,54,34,Home & Furniture,200.0,2101.86,3.5,0,Steady Mature Regulars
CUST00557,36,Male,Pune,978.7,3,4,52,21,Home & Furniture,200.0,667.59,2.9,3,At-Risk Customers
CUST00682,39,Male,Ahmedabad,683.6,52,12,13,34,Home & Furniture,200.0,2097.2,3.3,1,New Bargain Hunters
CUST00578,28,Male,Mumbai,1061.3,69,22,43,39,Home & Furniture,200.0,4690.08,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00525,25,Female,Mumbai,868.2,27,11,34,26,Home & Furniture,200.0,1764.83,3.8,3,At-Risk Customers
CUST01060,54,Male,Lucknow,565.8,48,19,105,42,Electronics,200.0,4260.41,3.3,0,Steady Mature Regulars
